month_continuous,gp_mean,gp_lower_95,gp_upper_95
6.251256281407035,0.39862652159788525,0.24537796102090634,0.5518750821748641
6.306532663316583,0.38971419883574365,0.23646253504417752,0.5429658626273097
6.361809045226131,0.3808560083971065,0.22760190697698893,0.5341101098172241
6.417085427135679,0.3720866574341881,0.21883087779229704,0.5253424370760792
6.472361809045227,0.3634407089799996,0.21018407415577037,0.5166973438042288
6.527638190954774,0.3549524351572682,0.20169580033303414,0.5082090699815023
6.582914572864322,0.346655671189225,0.19339989154733148,0.49991145083111854
6.63819095477387,0.3385836708902701,0.18532956947015705,0.4918377723103831
6.693467336683417,0.33076896430636415,0.17751730051479317,0.4840206280979351
6.748743718592965,0.3232432181633421,0.16999465758636423,0.47649177874032
6.8040201005025125,0.31603709976666194,0.16279218592195208,0.4692820136113718
6.859296482412061,0.3091801449782988,0.15593927363141705,0.4624210163251806
6.914572864321609,0.30270063087555854,0.14946402752128882,0.45593723422982824
6.969849246231156,0.2966254536731668,0.1433931547532844,0.44985775259304916
7.025125628140704,0.290980012463378,0.13775185085288805,0.444208174073868
7.080402010050252,0.28578809930011223,0.13256369454414033,0.43901250405608416
7.135678391959799,0.28107179612171673,0.12785054984343727,0.4342930423999962
7.190954773869347,0.27685137897346224,0.12363247579859735,0.4300702821483271
7.2462311557788945,0.2731452299552007,0.11992764420966714,0.4263628157007342
7.301507537688442,0.26996975728221245,0.11675226561632107,0.42318724894810383
7.356783919597991,0.26733932380805975,0.11412052378316481,0.42055812383295466
7.412060301507538,0.2652661843177036,0.11204451885981953,0.4184878497755877
7.467336683417086,0.26376043185711295,0.11053421933866109,0.4169866443755648
7.522613065326634,0.2628299533228219,0.10959742287983021,0.41606248376581356
7.577889447236181,0.2624803944908273,0.10923972602165838,0.41572106295999617
7.633165829145729,0.2627151346199313,0.10946450274658151,0.4159657664932811
7.688442211055277,0.2635352707195747,0.11027289182757494,0.4167976496115745
7.743718592964824,0.26493961152719747,0.1116637928403593,0.4182154302140356
7.798994974874372,0.2669246811949443,0.11363387069157693,0.4202154916983116
7.85427135678392,0.26948473264061934,0.11617756848395519,0.42279189679728346
7.909547738693468,0.27261177047333385,0.11928712851681678,0.4259364124298509
7.964824120603016,0.27629558336027904,0.12295262120328468,0.42963854551727343
8.020100502512562,0.2805237856581797,0.12716198167547801,0.4338855896408814
8.075376884422111,0.28528186809076966,0.13190105384463435,0.438662682336905
8.13065326633166,0.2905532572129678,0.13715364168460148,0.44395287274133416
8.185929648241206,0.29631938336294555,0.14290156751349495,0.4497371992123962
8.241206030150753,0.3025597567655124,0.14912473705935828,0.45599477647166653
8.296482412060302,0.30925205141422085,0.15580121110947537,0.46270289171896634
8.35175879396985,0.31637219632542957,0.16290728355977854,0.46983710909108056
8.407035175879397,0.3238944737256292,0.1704175656981237,0.47737138175313465
8.462311557788945,0.33179162370347015,0.17830507657273992,0.4852781708342004
8.517587939698494,0.3400349548305931,0.18654133931350866,0.4935285703476775
8.57286432160804,0.34859446023032636,0.19509648328642895,0.5020924371742238
8.628140703517587,0.3574389385511825,0.20393935197175928,0.5109385251306057
8.683417085427136,0.3665361192822907,0.21303761645908262,0.5200346221054988
8.738693467336685,0.375852791831249,0.22235789445005485,0.5293476892124431
8.793969849246231,0.38535493777084207,0.2318658746478571,0.538844000893827
8.84924623115578,0.39500786565014323,0.241526446391395,0.5484892849088915
8.904522613065328,0.40477634775738824,0.25130383436046766,0.5582488611543088
8.959798994974875,0.4146247582171675,0.26116173813450183,0.5680877782998331
9.015075376884422,0.424517211802239,0.27106347633061745,0.5779709472738606
9.07035175879397,0.43441770284154635,0.28097213497685114,0.5878632707062416
9.125628140703519,0.444290243609907,0.29085071969228804,0.5977297675275259
9.180904522613066,0.454099001591853,0.3006623111483331,0.6075356920353729
9.236180904522614,0.46380843502223446,0.3103702231750929,0.617246646869376
9.291457286432161,0.4733834261187573,0.3199381627546468,0.6268286894828677
9.34673366834171,0.4827894114375306,0.32933039101283085,0.6362484318622303
9.402010050251256,0.491992508800828,0.338511884183785,0.645473133417871
9.457286432160805,0.5009596402673395,0.34744849338350436,0.6544707871511747
9.512562814070352,0.5096586506384951,0.3561071018925319,0.6632101993844584
9.5678391959799,0.5180584210203985,0.36445577852172856,0.6716610635190683
9.623115577889449,0.5261289769885956,0.3724639255218096,0.6797940284553816
9.678391959798995,0.5338415909332604,0.3801024194066513,0.6875807624598695
9.733668341708544,0.5411688781940202,0.3873437429949508,0.6949940133930895
9.78894472361809,0.548084886627319,0.394162106942601,0.702007666312037
9.84422110552764,0.5545651792844168,0.40053355904142107,0.7085967995274126
